CSR_TIMESTAMP_BEGIN,CSR_TIMESTAMP_END,CSR_PAR,CSR_STATISTIC
2007-03-10 23:51:41,2007-03-11 00:01:41,23.4927378,mean
2007-03-11 00:15:41,2007-03-11 00:25:41,17.482851,mean
2007-03-11 00:27:41,2007-03-11 00:37:41,3.277512,mean
2007-03-11 00:39:41,2007-03-11 00:49:41,10.927827,mean
2007-03-11 00:51:41,2007-03-11 01:01:41,-2.1855654,mean
2007-03-11 01:03:41,2007-03-11 01:13:41,19.121607,mean
2007-03-11 01:15:41,2007-03-11 01:25:41,18.0296604,mean
2007-03-11 01:27:41,2007-03-11 01:37:41,16.9360416,mean
2007-03-11 01:39:41,2007-03-11 01:49:41,4.916268,mean
2007-03-11 01:51:41,2007-03-11 02:01:41,13.6568574,mean
2007-03-11 02:03:41,2007-03-11 02:13:41,6.0098868,mean
2007-03-11 02:15:41,2007-03-11 02:25:41,18.0279882,mean
2007-03-11 02:27:41,2007-03-11 02:37:41,1.638756,mean
2007-03-11 02:39:41,2007-03-11 02:49:41,7.1001612,mean
2007-03-11 02:51:41,2007-03-11 03:01:41,1.0919466,mean
2007-03-11 03:03:41,2007-03-11 03:13:41,-2.7307026,mean
2007-03-11 03:15:41,2007-03-11 03:25:41,0.5468094,mean
2007-03-11 03:27:41,2007-03-11 03:37:41,0.5468094,mean
2007-03-11 03:39:41,2007-03-11 03:49:41,0,mean
2007-03-11 03:51:41,2007-03-11 04:01:41,-2.1838932,mean
2007-03-11 04:03:41,2007-03-11 04:13:41,1.0919466,mean
2007-03-11 04:15:41,2007-03-11 04:25:41,12.014757,mean
2007-03-11 04:27:41,2007-03-11 04:37:41,3.277512,mean
2007-03-11 04:39:41,2007-03-11 04:49:41,-5.4614052,mean
2007-03-11 04:51:41,2007-03-11 05:01:41,-0.5468094,mean
2007-03-11 05:03:41,2007-03-11 05:13:41,0,mean
2007-03-11 05:15:41,2007-03-11 05:25:41,4.9145958,mean
2007-03-11 05:27:41,2007-03-11 05:37:41,9.8308638,mean
2007-03-11 05:39:41,2007-03-11 05:49:41,-0.5468094,mean
2007-03-11 05:51:41,2007-03-11 06:01:41,0,mean
2007-03-11 06:03:41,2007-03-11 06:13:41,3.277512,mean
2007-03-11 06:15:41,2007-03-11 06:25:41,-2.1838932,mean
2007-03-11 06:27:41,2007-03-11 06:37:41,-12.014757,mean
2007-03-11 06:39:41,2007-03-11 06:49:41,-2.7307026,mean
2007-03-11 06:51:41,2007-03-11 07:01:41,6.5533518,mean
2007-03-11 07:03:41,2007-03-11 07:13:41,2.1838932,mean
2007-03-11 07:15:41,2007-03-11 07:25:41,-1.0919466,mean
2007-03-11 07:27:41,2007-03-11 07:37:41,-3.277512,mean
2007-03-11 07:39:41,2007-03-11 07:49:41,-2.1838932,mean
2007-03-11 07:51:41,2007-03-11 08:01:41,3.277512,mean
2007-03-11 08:03:41,2007-03-11 08:13:41,2.7307026,mean
2007-03-11 08:15:41,2007-03-11 08:25:41,-1.638756,mean
2007-03-11 09:27:41,2007-03-11 09:37:41,3.277512,mean
2007-03-11 09:39:41,2007-03-11 09:49:41,3.277512,mean
2007-03-11 09:51:41,2007-03-11 10:01:41,-1.0919466,mean
2007-03-11 12:03:41,2007-03-11 12:13:41,-1.638756,mean
2007-03-11 12:15:41,2007-03-11 12:25:41,6.5533518,mean
2007-03-11 12:27:41,2007-03-11 12:37:41,-4.3694586,mean
2007-03-11 12:39:41,2007-03-11 12:49:41,0,mean
2007-03-11 12:51:41,2007-03-11 13:01:41,6.5533518,mean
2007-03-11 13:03:41,2007-03-11 13:13:41,4.9145958,mean
2007-03-11 13:15:41,2007-03-11 13:25:41,-7.6452984,mean
2007-03-11 13:27:41,2007-03-11 13:37:41,3.8226492,mean
2007-03-11 13:39:41,2007-03-11 13:49:41,-1.0919466,mean
2007-03-11 13:51:41,2007-03-11 14:01:41,3.8226492,mean
2007-03-11 14:03:41,2007-03-11 14:13:41,-3.2758398,mean
2007-03-11 14:15:41,2007-03-11 14:25:41,0.5468094,mean
2007-03-11 14:27:41,2007-03-11 14:37:41,-0.5468094,mean
2007-03-11 14:39:41,2007-03-11 14:49:41,4.9145958,mean
2007-03-11 14:51:41,2007-03-11 15:01:41,5.4614052,mean
2007-03-11 15:03:41,2007-03-11 15:13:41,5.4614052,mean
2007-03-11 15:15:41,2007-03-11 15:25:41,3.2758398,mean
2007-03-11 15:27:41,2007-03-11 15:37:41,-11.4679476,mean
2007-03-11 15:39:41,2007-03-11 15:49:41,-1.638756,mean
2007-03-11 15:51:41,2007-03-11 16:01:41,5.4614052,mean
2007-03-11 16:03:41,2007-03-11 16:13:41,-2.1838932,mean
2007-03-11 16:15:41,2007-03-11 16:25:41,3.8226492,mean
2007-03-11 16:27:41,2007-03-11 16:37:41,14.7437874,mean
2007-03-11 16:39:41,2007-03-11 16:49:41,-10.9211382,mean
2007-03-11 16:51:41,2007-03-11 17:01:41,18.5664366,mean
2007-03-11 17:03:41,2007-03-11 17:13:41,2.1838932,mean
2007-03-11 17:15:41,2007-03-11 17:25:41,15.835734,mean
2007-03-11 17:27:41,2007-03-11 17:37:41,2.7307026,mean
2007-03-11 17:39:41,2007-03-11 17:49:41,5.4614052,mean
2007-03-11 17:51:41,2007-03-11 18:01:41,8.737245,mean
2007-03-11 18:03:41,2007-03-11 18:13:41,10.9211382,mean
2007-03-11 18:15:41,2007-03-11 18:25:41,5.4614052,mean
2007-03-11 18:27:41,2007-03-11 18:37:41,8.1921078,mean
2007-03-11 18:39:41,2007-03-11 18:49:41,232.636464,mean
2007-03-11 18:51:41,2007-03-11 19:01:41,58.4316846,mean
2007-03-11 19:03:41,2007-03-11 19:13:41,18.5681088,mean
2007-03-11 19:15:41,2007-03-11 19:25:41,56.7946008,mean
2007-03-11 19:27:41,2007-03-11 19:37:41,406.311156,mean
2007-03-11 19:39:41,2007-03-11 19:49:41,164.3806044,mean
2007-03-11 19:51:41,2007-03-11 20:01:41,15.8374062,mean
2007-03-11 20:03:41,2007-03-11 20:13:41,13.653513,mean
2007-03-11 20:15:41,2007-03-11 20:25:41,14.7454596,mean
2007-03-11 20:27:41,2007-03-11 20:37:41,11.4696198,mean
2007-03-11 20:39:41,2007-03-11 20:49:41,91.2068046,mean
2007-03-11 20:51:41,2007-03-11 21:01:41,17.4778344,mean
2007-03-11 21:03:41,2007-03-11 21:13:41,50.2479378,mean
2007-03-11 21:15:41,2007-03-11 21:25:41,59.5319922,mean
2007-03-11 21:27:41,2007-03-11 21:37:41,56.2578246,mean
2007-03-11 21:39:41,2007-03-11 21:49:41,78.1067898,mean
2007-03-11 21:51:41,2007-03-11 22:01:41,45.8818236,mean
2007-03-11 22:03:41,2007-03-11 22:13:41,113.0674752,mean
2007-03-11 22:15:41,2007-03-11 22:25:41,22.942584,mean
2007-03-11 22:27:41,2007-03-11 22:37:41,38.7833346,mean
2007-03-11 22:39:41,2007-03-11 22:49:41,335.978424,mean
2007-03-11 22:51:41,2007-03-11 23:01:41,22.9459284,mean
2007-03-11 23:03:41,2007-03-11 23:13:41,18.5764698,mean
2007-03-11 23:15:41,2007-03-11 23:25:41,-2.1855654,mean
2007-03-11 23:27:41,2007-03-11 23:37:41,250.24473,mean
2007-03-11 23:39:41,2007-03-11 23:49:41,319.089204,mean
2007-03-11 23:51:41,2007-03-12 00:01:41,98.3470986,mean
2007-03-12 00:03:41,2007-03-12 00:13:41,17.4845232,mean
2007-03-12 00:15:41,2007-03-12 00:25:41,3.8243214,mean
2007-03-12 00:27:41,2007-03-12 00:37:41,19.1232792,mean
2007-03-12 00:39:41,2007-03-12 00:49:41,228.940902,mean
2007-03-12 00:51:41,2007-03-12 01:01:41,12.0197736,mean
2007-03-12 01:03:41,2007-03-12 01:13:41,36.6094746,mean
2007-03-12 01:15:41,2007-03-12 01:25:41,13.6602018,mean
2007-03-12 01:27:41,2007-03-12 01:37:41,7.1035056,mean
2007-03-12 01:39:41,2007-03-12 01:49:41,9.289071,mean
2007-03-12 01:51:41,2007-03-12 02:01:41,0.5468094,mean
2007-03-12 02:03:41,2007-03-12 02:13:41,11.4746364,mean
2007-03-12 02:15:41,2007-03-12 02:25:41,-3.8243214,mean
2007-03-12 02:27:41,2007-03-12 02:37:41,15.844095,mean
2007-03-12 02:39:41,2007-03-12 02:49:41,4.3711308,mean
2007-03-12 02:51:41,2007-03-12 03:01:41,-2.1855654,mean
2007-03-12 03:03:41,2007-03-12 03:13:41,9.2873988,mean
2007-03-12 03:15:41,2007-03-12 03:25:41,-0.5468094,mean
2007-03-12 03:27:41,2007-03-12 03:37:41,5.4630774,mean
2007-03-12 03:39:41,2007-03-12 03:49:41,0,mean
2007-03-12 03:51:41,2007-03-12 04:01:41,-1.638756,mean
2007-03-12 04:03:41,2007-03-12 04:13:41,-9.832536,mean
2007-03-12 04:15:41,2007-03-12 04:25:41,-8.19378,mean
2007-03-12 04:27:41,2007-03-12 04:37:41,3.277512,mean
2007-03-12 04:39:41,2007-03-12 04:49:41,-1.638756,mean
2007-03-12 04:51:41,2007-03-12 05:01:41,-6.5533518,mean
2007-03-12 05:03:41,2007-03-12 05:13:41,-1.638756,mean
2007-03-12 05:15:41,2007-03-12 05:25:41,9.2840544,mean
2007-03-12 05:27:41,2007-03-12 05:37:41,-1.638756,mean
2007-03-12 05:39:41,2007-03-12 05:49:41,2.7307026,mean
2007-03-12 05:51:41,2007-03-12 06:01:41,7.6452984,mean
2007-03-12 06:03:41,2007-03-12 06:13:41,-8.7389172,mean
2007-03-12 06:15:41,2007-03-12 06:25:41,-14.2003224,mean
2007-03-12 06:27:41,2007-03-12 06:37:41,2.7307026,mean
2007-03-12 06:39:41,2007-03-12 06:49:41,-1.638756,mean
2007-03-12 06:51:41,2007-03-12 07:01:41,1.0919466,mean
2007-03-12 07:03:41,2007-03-12 07:13:41,13.1067036,mean
2007-03-12 07:15:41,2007-03-12 07:25:41,3.277512,mean
2007-03-12 07:27:41,2007-03-12 07:37:41,-8.1921078,mean
2007-03-12 07:39:41,2007-03-12 07:49:41,2.7307026,mean
2007-03-12 07:51:41,2007-03-12 08:01:41,8.1921078,mean
2007-03-12 08:03:41,2007-03-12 08:13:41,8.737245,mean
2007-03-12 08:15:41,2007-03-12 08:25:41,6.0065424,mean
2007-03-12 08:27:41,2007-03-12 08:37:41,-2.1838932,mean
2007-03-12 08:39:41,2007-03-12 08:49:41,-1.638756,mean
2007-03-12 08:51:41,2007-03-12 09:01:41,-0.5468094,mean
2007-03-12 08:03:41,2007-03-12 08:13:41,0.5468094,mean
2007-03-12 08:15:41,2007-03-12 08:25:41,-14.1986502,mean
2007-03-12 08:27:41,2007-03-12 08:37:41,-28.9441098,mean
2007-03-12 08:39:41,2007-03-12 08:49:41,-4.3694586,mean
2007-03-12 08:51:41,2007-03-12 09:01:41,6.0065424,mean
2007-03-12 09:03:41,2007-03-12 09:13:41,4.3694586,mean
2007-03-12 09:15:41,2007-03-12 09:25:41,9.8308638,mean
2007-03-12 09:27:41,2007-03-12 09:37:41,0.5468094,mean
2007-03-12 09:39:41,2007-03-12 09:49:41,-3.277512,mean
2007-03-12 09:51:41,2007-03-12 10:01:41,-9.8308638,mean
2007-03-12 10:03:41,2007-03-12 10:13:41,0.5468094,mean
2007-03-12 10:15:41,2007-03-12 10:25:41,-1.638756,mean
2007-03-12 10:27:41,2007-03-12 10:37:41,-0.5468094,mean
2007-03-12 10:39:41,2007-03-12 10:49:41,-8.737245,mean
2007-03-12 10:51:41,2007-03-12 11:01:41,-18.5681088,mean
2007-03-12 11:03:41,2007-03-12 11:13:41,7.1001612,mean
2007-03-12 11:15:41,2007-03-12 11:25:41,-6.0065424,mean
2007-03-12 11:27:41,2007-03-12 11:37:41,3.8226492,mean
2007-03-12 11:39:41,2007-03-12 11:49:41,4.9145958,mean
2007-03-12 11:51:41,2007-03-12 12:01:41,-7.1001612,mean
2007-03-12 12:03:41,2007-03-12 12:13:41,-14.7454596,mean
2007-03-12 12:15:41,2007-03-12 12:25:41,-2.1838932,mean
2007-03-12 12:27:41,2007-03-12 12:37:41,-2.7307026,mean
2007-03-12 12:39:41,2007-03-12 12:49:41,-2.7307026,mean
2007-03-12 12:51:41,2007-03-12 13:01:41,9.8291916,mean
2007-03-12 13:03:41,2007-03-12 13:13:41,-6.0065424,mean
2007-03-12 13:15:41,2007-03-12 13:25:41,3.8226492,mean
2007-03-12 13:27:41,2007-03-12 13:37:41,4.9145958,mean
2007-03-12 13:39:41,2007-03-12 13:49:41,-4.9145958,mean
2007-03-12 13:51:41,2007-03-12 14:01:41,2.1838932,mean
2007-03-12 14:03:41,2007-03-12 14:13:41,-4.3694586,mean
2007-03-12 14:15:41,2007-03-12 14:25:41,-3.2758398,mean
2007-03-12 14:27:41,2007-03-12 14:37:41,3.8226492,mean
2007-03-12 14:39:41,2007-03-12 14:49:41,-1.0919466,mean
2007-03-12 14:51:41,2007-03-12 15:01:41,8.737245,mean
2007-03-12 15:03:41,2007-03-12 15:13:41,-0.5468094,mean
2007-03-12 15:15:41,2007-03-12 15:25:41,5.4614052,mean
2007-03-12 15:27:41,2007-03-12 15:37:41,-10.376001,mean
2007-03-12 15:39:41,2007-03-12 15:49:41,13.1067036,mean
2007-03-12 15:51:41,2007-03-12 16:01:41,13.6518408,mean
2007-03-12 16:03:41,2007-03-12 16:13:41,2.7307026,mean
2007-03-12 16:15:41,2007-03-12 16:25:41,9.8291916,mean
2007-03-12 16:27:41,2007-03-12 16:37:41,7.6452984,mean
2007-03-12 16:39:41,2007-03-12 16:49:41,16.3825434,mean
2007-03-12 16:51:41,2007-03-12 17:01:41,14.1986502,mean
2007-03-12 17:03:41,2007-03-12 17:13:41,7.098489,mean
2007-03-12 17:15:41,2007-03-12 17:25:41,-6.5533518,mean
2007-03-12 17:27:41,2007-03-12 17:37:41,11.4679476,mean
2007-03-12 17:39:41,2007-03-12 17:49:41,13.1067036,mean
2007-03-12 17:51:41,2007-03-12 18:01:41,21.8439486,mean
2007-03-12 18:03:41,2007-03-12 18:13:41,47.5105464,mean
2007-03-12 18:15:41,2007-03-12 18:25:41,24.5746512,mean
2007-03-12 18:27:41,2007-03-12 18:37:41,132.1589826,mean
2007-03-12 18:39:41,2007-03-12 18:49:41,22.390758,mean
2007-03-12 18:51:41,2007-03-12 19:01:41,21.2988114,mean
2007-03-12 19:03:41,2007-03-12 19:13:41,17.4761622,mean
2007-03-12 19:15:41,2007-03-12 19:25:41,10.376001,mean
2007-03-12 19:27:41,2007-03-12 19:37:41,72.0918864,mean
2007-03-12 19:39:41,2007-03-12 19:49:41,256.699422,mean
2007-03-12 19:51:41,2007-03-12 20:01:41,66.085344,mean
2007-03-12 20:03:41,2007-03-12 20:13:41,185.69781,mean
2007-03-12 20:15:41,2007-03-12 20:25:41,26.2167516,mean
2007-03-12 20:27:41,2007-03-12 20:37:41,38.2331808,mean
2007-03-12 20:39:41,2007-03-12 20:49:41,68.2792704,mean
2007-03-12 21:03:41,2007-03-12 21:13:41,19.665072,mean
2007-03-12 21:15:41,2007-03-12 21:25:41,55.7193762,mean
2007-03-12 21:27:41,2007-03-12 21:37:41,39.3351606,mean
2007-03-12 21:39:41,2007-03-12 21:49:41,147.5147952,mean
2007-03-12 21:51:41,2007-03-12 22:01:41,38.7900234,mean
2007-03-12 22:03:41,2007-03-12 22:13:41,13.6585296,mean
2007-03-12 22:15:41,2007-03-12 22:25:41,14.7521484,mean
2007-03-12 22:39:41,2007-03-12 22:49:41,267.167394,mean
2007-03-12 22:51:41,2007-03-12 23:01:41,97.2584964,mean
2007-03-12 23:03:41,2007-03-12 23:13:41,16.3909044,mean
2007-03-12 23:15:41,2007-03-12 23:25:41,9.289071,mean
2007-03-12 23:27:41,2007-03-12 23:37:41,11.4746364,mean
2007-03-12 23:39:41,2007-03-12 23:49:41,140.422995,mean
2007-03-12 23:51:41,2007-03-13 00:01:41,45.350064,mean
2007-03-13 00:03:41,2007-03-13 00:13:41,22.9476006,mean
2007-03-13 00:15:41,2007-03-13 00:25:41,16.3925766,mean
2007-03-13 00:27:41,2007-03-13 00:37:41,13.6585296,mean
2007-03-13 00:39:41,2007-03-13 00:49:41,-0.5468094,mean
2007-03-13 00:51:41,2007-03-13 01:01:41,23.49441,mean
2007-03-13 01:03:41,2007-03-13 01:13:41,-8.7422616,mean
2007-03-13 01:15:41,2007-03-13 01:25:41,12.566583,mean
2007-03-13 01:27:41,2007-03-13 01:37:41,21.3088446,mean
2007-03-13 01:39:41,2007-03-13 01:49:41,-13.1133924,mean
2007-03-13 01:51:41,2007-03-13 02:01:41,2.7323748,mean
2007-03-13 02:03:41,2007-03-13 02:13:41,14.7504762,mean
2007-03-13 02:15:41,2007-03-13 02:25:41,-3.277512,mean
2007-03-13 02:27:41,2007-03-13 02:37:41,-23.4927378,mean
2007-03-13 02:39:41,2007-03-13 02:49:41,2.7323748,mean
2007-03-13 02:51:41,2007-03-13 03:01:41,-1.638756,mean
2007-03-13 03:03:41,2007-03-13 03:13:41,2.7307026,mean
2007-03-13 03:15:41,2007-03-13 03:25:41,1.638756,mean
2007-03-13 03:27:41,2007-03-13 03:37:41,-5.4630774,mean
2007-03-13 03:39:41,2007-03-13 03:49:41,-3.277512,mean
2007-03-13 03:51:41,2007-03-13 04:01:41,-6.555024,mean
2007-03-13 04:03:41,2007-03-13 04:13:41,-3.277512,mean
2007-03-13 04:15:41,2007-03-13 04:25:41,2.1855654,mean
2007-03-13 04:27:41,2007-03-13 04:37:41,-19.1165904,mean
2007-03-13 04:39:41,2007-03-13 04:49:41,-7.1001612,mean
2007-03-13 04:51:41,2007-03-13 05:01:41,-1.638756,mean
2007-03-13 05:03:41,2007-03-13 05:13:41,4.3694586,mean
2007-03-13 05:15:41,2007-03-13 05:25:41,-3.8226492,mean
2007-03-13 05:27:41,2007-03-13 05:37:41,1.638756,mean
2007-03-13 05:39:41,2007-03-13 05:49:41,-1.0919466,mean
2007-03-13 05:51:41,2007-03-13 06:01:41,2.1838932,mean
2007-03-13 06:03:41,2007-03-13 06:13:41,-5.4614052,mean
2007-03-13 06:15:41,2007-03-13 06:25:41,12.014757,mean
2007-03-13 06:27:41,2007-03-13 06:37:41,-2.1838932,mean
2007-03-13 06:39:41,2007-03-13 06:49:41,-0.5468094,mean
2007-03-13 06:51:41,2007-03-13 07:01:41,-1.638756,mean
2007-03-13 07:03:41,2007-03-13 07:13:41,7.6452984,mean
2007-03-13 07:15:41,2007-03-13 07:25:41,-3.277512,mean
2007-03-13 07:27:41,2007-03-13 07:37:41,1.0919466,mean
2007-03-13 07:39:41,2007-03-13 07:49:41,-3.8226492,mean
2007-03-13 07:51:41,2007-03-13 08:01:41,-1.638756,mean
2007-03-13 08:03:41,2007-03-13 08:13:41,-11.4679476,mean
2007-03-13 08:15:41,2007-03-13 08:25:41,7.1001612,mean
2007-03-13 08:27:41,2007-03-13 08:37:41,7.6452984,mean
2007-03-13 08:39:41,2007-03-13 08:49:41,-5.4614052,mean
2007-03-13 08:51:41,2007-03-13 09:01:41,-8.1921078,mean
2007-03-13 09:03:41,2007-03-13 09:13:41,-15.2905968,mean
2007-03-13 09:15:41,2007-03-13 09:25:41,-2.1838932,mean
2007-03-13 09:27:41,2007-03-13 09:37:41,-6.0065424,mean
2007-03-13 09:39:41,2007-03-13 09:49:41,3.2758398,mean
2007-03-13 09:51:41,2007-03-13 10:01:41,-1.638756,mean
2007-03-13 10:03:41,2007-03-13 10:13:41,3.8226492,mean
2007-03-13 10:15:41,2007-03-13 10:25:41,2.7307026,mean
2007-03-13 10:27:41,2007-03-13 10:37:41,7.6452984,mean
2007-03-13 10:39:41,2007-03-13 10:49:41,10.9228104,mean
2007-03-13 10:51:41,2007-03-13 11:01:41,0,mean
2007-03-13 11:03:41,2007-03-13 11:13:41,-0.5468094,mean
2007-03-13 11:15:41,2007-03-13 11:25:41,8.737245,mean
2007-03-13 11:27:41,2007-03-13 11:37:41,2.1838932,mean
2007-03-13 11:39:41,2007-03-13 11:49:41,1.0919466,mean
2007-03-13 11:51:41,2007-03-13 12:01:41,2.7307026,mean
2007-03-13 12:03:41,2007-03-13 12:13:41,0.5468094,mean
2007-03-13 12:15:41,2007-03-13 12:25:41,-4.3694586,mean
2007-03-13 12:27:41,2007-03-13 12:37:41,-7.098489,mean
2007-03-13 12:39:41,2007-03-13 12:49:41,-3.8226492,mean
2007-03-13 12:51:41,2007-03-13 13:01:41,19.113246,mean
2007-03-13 13:03:41,2007-03-13 13:13:41,-1.0919466,mean
2007-03-13 13:15:41,2007-03-13 13:25:41,4.9145958,mean
2007-03-13 13:27:41,2007-03-13 13:37:41,-0.5468094,mean
2007-03-13 13:39:41,2007-03-13 13:49:41,-4.3694586,mean
2007-03-13 13:51:41,2007-03-13 14:01:41,7.098489,mean
2007-03-13 14:03:41,2007-03-13 14:13:41,-5.4614052,mean
2007-03-13 14:15:41,2007-03-13 14:25:41,-12.5598942,mean
2007-03-13 14:27:41,2007-03-13 14:37:41,17.47449,mean
2007-03-13 14:39:41,2007-03-13 14:49:41,2.7307026,mean
2007-03-13 14:51:41,2007-03-13 15:01:41,-8.1921078,mean
2007-03-13 15:03:41,2007-03-13 15:13:41,0.5468094,mean
2007-03-13 15:15:41,2007-03-13 15:25:41,6.5533518,mean
2007-03-13 15:27:41,2007-03-13 15:37:41,-2.1838932,mean
2007-03-13 15:39:41,2007-03-13 15:49:41,-12.5598942,mean
2007-03-13 15:51:41,2007-03-13 16:01:41,2.1838932,mean
2007-03-13 16:03:41,2007-03-13 16:13:41,4.3694586,mean
2007-03-13 16:15:41,2007-03-13 16:25:41,6.5533518,mean
2007-03-13 16:27:41,2007-03-13 16:37:41,16.9293528,mean
2007-03-13 16:39:41,2007-03-13 16:49:41,5.4614052,mean
2007-03-13 16:51:41,2007-03-13 17:01:41,11.4679476,mean
2007-03-13 17:03:41,2007-03-13 17:13:41,14.1986502,mean
2007-03-13 17:15:41,2007-03-13 17:25:41,13.1067036,mean
2007-03-13 17:27:41,2007-03-13 17:37:41,14.7437874,mean
2007-03-13 17:39:41,2007-03-13 17:49:41,28.9424376,mean
2007-03-13 17:51:41,2007-03-13 18:01:41,12.014757,mean
2007-03-13 18:03:41,2007-03-13 18:13:41,48.0573558,mean
2007-03-13 18:15:41,2007-03-13 18:25:41,22.9358952,mean
2007-03-13 18:27:41,2007-03-13 18:37:41,99.939033,mean
2007-03-13 18:39:41,2007-03-13 18:49:41,6.0065424,mean
2007-03-13 18:51:41,2007-03-13 19:01:41,12.5615664,mean
2007-03-13 19:03:41,2007-03-13 19:13:41,9.8308638,mean
2007-03-13 19:15:41,2007-03-13 19:25:41,18.569781,mean
2007-03-13 19:27:41,2007-03-13 19:37:41,81.9227502,mean
2007-03-13 19:39:41,2007-03-13 19:49:41,39.3234552,mean
2007-03-13 19:51:41,2007-03-13 20:01:41,43.6929138,mean
2007-03-13 20:03:41,2007-03-13 20:13:41,105.9572808,mean
2007-03-13 20:15:41,2007-03-13 20:25:41,83.5648506,mean
2007-03-13 20:27:41,2007-03-13 20:37:41,56.8029618,mean
2007-03-13 20:39:41,2007-03-13 20:49:41,35.5058226,mean
2007-03-13 20:51:41,2007-03-13 21:01:41,41.512365,mean
2007-03-13 21:03:41,2007-03-13 21:13:41,26.7652332,mean
2007-03-13 21:15:41,2007-03-13 21:25:41,19.6667442,mean
2007-03-13 21:27:41,2007-03-13 21:37:41,19.665072,mean
2007-03-13 21:39:41,2007-03-13 21:49:41,273.705696,mean
2007-03-13 21:51:41,2007-03-13 22:01:41,174.276684,mean
2007-03-13 22:03:41,2007-03-13 22:13:41,29.5026246,mean
2007-03-13 22:15:41,2007-03-13 22:25:41,13.6585296,mean
2007-03-13 22:27:41,2007-03-13 22:37:41,160.0863948,mean
2007-03-13 22:39:41,2007-03-13 22:49:41,45.3450474,mean
2007-03-13 22:51:41,2007-03-13 23:01:41,69.931404,mean
2007-03-13 23:03:41,2007-03-13 23:13:41,21.3088446,mean
2007-03-13 23:15:41,2007-03-13 23:25:41,14.205339,mean
2007-03-13 23:27:41,2007-03-13 23:37:41,13.1117202,mean
2007-03-13 23:39:41,2007-03-13 23:49:41,80.3124216,mean
2007-03-13 23:51:41,2007-03-14 00:01:41,48.0774222,mean
2007-03-14 00:03:41,2007-03-14 00:13:41,7.1018334,mean
2007-03-14 00:15:41,2007-03-14 00:25:41,15.2972856,mean
2007-03-14 00:27:41,2007-03-14 00:37:41,2.7323748,mean
2007-03-14 00:39:41,2007-03-14 00:49:41,42.0675354,mean
2007-03-14 00:51:41,2007-03-14 01:01:41,20.2135536,mean
2007-03-14 01:03:41,2007-03-14 01:13:41,13.6568574,mean
2007-03-14 01:15:41,2007-03-14 01:25:41,8.7405894,mean
2007-03-14 01:27:41,2007-03-14 01:37:41,7.1018334,mean
2007-03-14 01:39:41,2007-03-14 01:49:41,-4.916268,mean
2007-03-14 01:51:41,2007-03-14 02:01:41,8.7405894,mean
2007-03-14 02:03:41,2007-03-14 02:13:41,14.7504762,mean
2007-03-14 02:15:41,2007-03-14 02:25:41,2.1855654,mean
2007-03-14 02:27:41,2007-03-14 02:37:41,-7.1018334,mean
2007-03-14 02:39:41,2007-03-14 02:49:41,-14.2036668,mean
2007-03-14 02:51:41,2007-03-14 03:01:41,0,mean
2007-03-14 03:03:41,2007-03-14 03:13:41,1.0919466,mean
2007-03-14 03:15:41,2007-03-14 03:25:41,0.5468094,mean
2007-03-14 03:27:41,2007-03-14 03:37:41,1.0919466,mean
2007-03-14 03:39:41,2007-03-14 03:49:41,18.0229716,mean
2007-03-14 03:51:41,2007-03-14 04:01:41,6.5533518,mean
2007-03-14 04:03:41,2007-03-14 04:13:41,2.1838932,mean
2007-03-14 04:15:41,2007-03-14 04:25:41,3.8226492,mean
2007-03-14 04:27:41,2007-03-14 04:37:41,-17.4778344,mean
2007-03-14 04:39:41,2007-03-14 04:49:41,-0.5468094,mean
2007-03-14 04:51:41,2007-03-14 05:01:41,-0.5468094,mean
2007-03-14 05:03:41,2007-03-14 05:13:41,3.277512,mean
2007-03-14 05:15:41,2007-03-14 05:25:41,-2.7307026,mean
2007-03-14 05:27:41,2007-03-14 05:37:41,6.5533518,mean
2007-03-14 05:39:41,2007-03-14 05:49:41,5.4614052,mean
2007-03-14 05:51:41,2007-03-14 06:01:41,-4.9145958,mean
2007-03-14 06:03:41,2007-03-14 06:13:41,-4.3694586,mean
2007-03-14 06:15:41,2007-03-14 06:25:41,-18.0229716,mean
2007-03-14 06:27:41,2007-03-14 06:37:41,3.8226492,mean
2007-03-14 06:39:41,2007-03-14 06:49:41,4.3694586,mean
2007-03-14 06:51:41,2007-03-14 07:01:41,1.638756,mean
2007-03-14 07:03:41,2007-03-14 07:13:41,-4.9145958,mean
2007-03-14 07:15:41,2007-03-14 07:25:41,3.8226492,mean
2007-03-14 07:27:41,2007-03-14 07:37:41,-0.5468094,mean
2007-03-14 07:39:41,2007-03-14 07:49:41,3.2758398,mean
2007-03-14 07:51:41,2007-03-14 08:01:41,14.7454596,mean
2007-03-14 08:03:41,2007-03-14 08:13:41,6.0065424,mean
2007-03-14 08:15:41,2007-03-14 08:25:41,-10.376001,mean
2007-03-14 08:27:41,2007-03-14 08:37:41,0.5468094,mean
2007-03-14 08:39:41,2007-03-14 08:49:41,-2.1838932,mean
2007-03-14 08:51:41,2007-03-14 09:01:41,-1.638756,mean
2007-03-14 09:03:41,2007-03-14 09:13:41,-1.638756,mean
2007-03-14 09:15:41,2007-03-14 09:25:41,-9.8291916,mean
2007-03-14 09:27:41,2007-03-14 09:37:41,10.9211382,mean
2007-03-14 09:39:41,2007-03-14 09:49:41,-5.4614052,mean
2007-03-14 09:51:41,2007-03-14 10:01:41,-4.3694586,mean
