CSR_TIMESTAMP_BEGIN,CSR_TIMESTAMP_END,CSR_DATE,CSR_STATISTIC,CSR_PAR,CSR_WIND
2011-06-07 16:00:00,2011-06-07 16:30:00,,mean,889.742,3.226732
2011-06-07 16:30:00,2011-06-07 17:00:00,,mean,501.204,3.880118
2011-06-07 17:00:00,2011-06-07 17:30:00,,mean,499.3657,4.969899
2011-06-07 17:30:00,2011-06-07 18:00:00,,mean,424.3413,4.595192
2011-06-07 18:00:00,2011-06-07 18:30:00,,mean,237.0027,4.07441
2011-06-07 18:30:00,2011-06-07 19:00:00,,mean,97.56745,3.701322
2011-06-07 19:00:00,2011-06-07 19:30:00,,mean,14.77019,4.06314
2011-06-07 19:30:00,2011-06-07 20:00:00,,mean,0.8518003,4.083465
2011-06-07 20:00:00,2011-06-07 20:30:00,,mean,-0.2658173,3.550613
2011-06-07 20:30:00,2011-06-07 21:00:00,,mean,-0.3301643,1.47128
2011-06-07 21:00:00,2011-06-07 21:30:00,,mean,-0.3692752,1.98216
2011-06-07 21:30:00,2011-06-07 22:00:00,,mean,-0.4079847,0.3118728
2011-06-07 22:00:00,2011-06-07 22:30:00,,mean,-0.3994398,1.126937
2011-06-07 22:30:00,2011-06-07 23:00:00,,mean,-0.3802839,1.077502
2011-06-07 23:00:00,2011-06-07 23:30:00,,mean,-0.3786812,0.5883431
2011-06-07 23:30:00,2011-06-08 00:00:00,,mean,-0.3779391,1.076286
2011-06-08 00:00:00,2011-06-08 00:30:00,,mean,-0.2456911,0.5546103
2011-06-08 00:30:00,2011-06-08 01:00:00,,mean,-0.2577939,1.59372
2011-06-08 01:00:00,2011-06-08 01:30:00,,mean,-0.3189307,1.647654
2011-06-08 01:30:00,2011-06-08 02:00:00,,mean,-0.3295421,2.051895
2011-06-08 02:00:00,2011-06-08 02:30:00,,mean,-0.4493538,1.092347
2011-06-08 02:30:00,2011-06-08 03:00:00,,mean,-0.5329098,1.213895
2011-06-08 03:00:00,2011-06-08 03:30:00,,mean,-0.559632,1.119563
2011-06-08 03:30:00,2011-06-08 04:00:00,,mean,-0.5699495,1.0593
2011-06-08 04:00:00,2011-06-08 04:30:00,,mean,-0.487594,0.9294402
2011-06-08 04:30:00,2011-06-08 05:00:00,,mean,5.582537,0.9988006
2011-06-08 05:00:00,2011-06-08 05:30:00,,mean,40.29932,0.5730492
2011-06-08 05:30:00,2011-06-08 06:00:00,,mean,135.0257,0.9287894
2011-06-08 06:00:00,2011-06-08 06:30:00,,mean,263.7487,1.28945
2011-06-08 06:30:00,2011-06-08 07:00:00,,mean,408.3364,1.415209
2011-06-08 07:00:00,2011-06-08 07:30:00,,mean,532.0579,0.9964479
2011-06-08 07:30:00,2011-06-08 08:00:00,,mean,745.4152,1.830915
2011-06-08 08:00:00,2011-06-08 08:30:00,,mean,382.778,1.729677
2011-06-08 08:30:00,2011-06-08 09:00:00,,mean,602.7153,1.964425
2011-06-08 09:00:00,2011-06-08 09:30:00,,mean,543.5232,1.91792
2011-06-08 09:30:00,2011-06-08 10:00:00,,mean,1143.213,2.201619
2011-06-08 10:00:00,2011-06-08 10:30:00,,mean,620.8537,2.310431
2011-06-08 10:30:00,2011-06-08 11:00:00,,mean,826.4904,2.655032
2011-06-08 11:00:00,2011-06-08 11:30:00,,mean,735.9969,2.429553
2011-06-08 11:30:00,2011-06-08 12:00:00,,mean,1514.252,3.901691
2011-06-08 12:00:00,2011-06-08 12:30:00,,mean,889.113,3.868067
2011-06-08 12:30:00,2011-06-08 13:00:00,,mean,1161.434,3.827258
2011-06-08 13:00:00,2011-06-08 13:30:00,,mean,641.7704,2.215684
2011-06-08 13:30:00,2011-06-08 14:00:00,,mean,1130.579,0.7745197
2011-06-08 14:00:00,2011-06-08 14:30:00,,mean,858.6852,0.3561546
2011-06-08 14:30:00,2011-06-08 15:00:00,,mean,866.9923,1.482149
2011-06-08 15:00:00,2011-06-08 15:30:00,,mean,967.509,1.707282
2011-06-08 15:30:00,2011-06-08 16:00:00,,mean,849.6779,2.003916
2011-06-08 16:00:00,2011-06-08 16:30:00,,mean,476.3293,2.256752
2011-06-08 16:30:00,2011-06-08 17:00:00,,mean,194.7758,2.552491
2011-06-08 17:00:00,2011-06-08 17:30:00,,mean,260.0206,2.349176
2011-06-08 17:30:00,2011-06-08 18:00:00,,mean,210.8007,2.431393
2011-06-08 18:00:00,2011-06-08 18:30:00,,mean,140.2671,2.103822
2011-06-08 18:30:00,2011-06-08 19:00:00,,mean,91.08873,1.566753
2011-06-08 19:00:00,2011-06-08 19:30:00,,mean,20.91183,0.7814216
2011-06-08 19:30:00,2011-06-08 20:00:00,,mean,1.086653,0.1697163
2011-06-08 20:00:00,2011-06-08 20:30:00,,mean,0.05465463,0.3387274
2011-06-08 20:30:00,2011-06-08 21:00:00,,mean,-0.002925432,0.8175253
2011-06-08 21:00:00,2011-06-08 21:30:00,,mean,-0.1515799,1.312625
2011-06-08 21:30:00,2011-06-08 22:00:00,,mean,-0.1024292,1.138582
2011-06-08 22:00:00,2011-06-08 22:30:00,,mean,-0.1128671,1.341719
2011-06-08 22:30:00,2011-06-08 23:00:00,,mean,-0.1754387,1.910925
2011-06-08 23:00:00,2011-06-08 23:30:00,,mean,-0.2332485,1.215516
2011-06-08 23:30:00,2011-06-09 00:00:00,,mean,-0.1904633,1.625963
2011-06-09 00:00:00,2011-06-09 00:30:00,,mean,-0.1171106,1.777265
2011-06-09 00:30:00,2011-06-09 01:00:00,,mean,-0.06486402,1.934991
2011-06-09 01:00:00,2011-06-09 01:30:00,,mean,-0.07398324,1.290825
2011-06-09 01:30:00,2011-06-09 02:00:00,,mean,-0.07254928,0.8822057
2011-06-09 02:00:00,2011-06-09 02:30:00,,mean,-0.06750181,1.015288
2011-06-09 02:30:00,2011-06-09 03:00:00,,mean,-0.05557297,1.142849
2011-06-09 03:00:00,2011-06-09 03:30:00,,mean,-0.06669865,0.9527724
2011-06-09 03:30:00,2011-06-09 04:00:00,,mean,-0.08579704,1.214981
2011-06-09 04:00:00,2011-06-09 04:30:00,,mean,-0.04186599,1.323257
2011-06-09 04:30:00,2011-06-09 05:00:00,,mean,5.350518,1.423311
2011-06-09 05:00:00,2011-06-09 05:30:00,,mean,41.33202,1.438057
2011-06-09 05:30:00,2011-06-09 06:00:00,,mean,140.4396,0.9582385
2011-06-09 06:00:00,2011-06-09 06:30:00,,mean,273.2653,0.8379955
2011-06-09 06:30:00,2011-06-09 07:00:00,,mean,418.6774,1.349124
2011-06-09 07:00:00,2011-06-09 07:30:00,,mean,575.9041,1.321029
2011-06-09 07:30:00,2011-06-09 08:00:00,,mean,730.4616,1.272107
2011-06-09 08:00:00,2011-06-09 08:30:00,,mean,872.9113,1.629912
2011-06-09 08:30:00,2011-06-09 09:00:00,,mean,987.2867,1.891815
2011-06-09 09:00:00,2011-06-09 09:30:00,,mean,1141.418,1.621211
2011-06-09 09:30:00,2011-06-09 10:00:00,,mean,1102.766,1.636573
2011-06-09 10:00:00,2011-06-09 10:30:00,,mean,1233.294,0.7130037
2011-06-09 10:30:00,2011-06-09 11:00:00,,mean,625.5851,1.268968
2011-06-09 11:00:00,2011-06-09 11:30:00,,mean,874.6641,0.9406317
2011-06-09 11:30:00,2011-06-09 12:00:00,,mean,561.5801,0.9524723
2011-06-09 12:00:00,2011-06-09 12:30:00,,mean,597.1844,0.4889828
2011-06-09 12:30:00,2011-06-09 13:00:00,,mean,490.1731,1.782908
2011-06-09 13:00:00,2011-06-09 13:30:00,,mean,1065.416,0.7928972
2011-06-09 13:30:00,2011-06-09 14:00:00,,mean,1239.419,0.9245315
2011-06-09 14:00:00,2011-06-09 14:30:00,,mean,1286.117,1.519597
2011-06-09 14:30:00,2011-06-09 15:00:00,,mean,1136.906,2.848464
2011-06-09 15:00:00,2011-06-09 15:30:00,,mean,1038.076,2.593709
2011-06-09 15:30:00,2011-06-09 16:00:00,,mean,877.9446,2.459081
2011-06-09 16:00:00,2011-06-09 16:30:00,,mean,851.4407,2.871794
2011-06-09 16:30:00,2011-06-09 17:00:00,,mean,447.5071,3.490151
2011-06-09 17:00:00,2011-06-09 17:30:00,,mean,247.0407,3.09677
2011-06-09 17:30:00,2011-06-09 18:00:00,,mean,192.6935,1.537916
2011-06-09 18:00:00,2011-06-09 18:30:00,,mean,125.0623,1.25526
2011-06-09 18:30:00,2011-06-09 19:00:00,,mean,52.89248,1.080147
2011-06-09 19:00:00,2011-06-09 19:30:00,,mean,8.970744,0.4198171
2011-06-09 19:30:00,2011-06-09 20:00:00,,mean,0.4172758,0.9180518
2011-06-09 20:00:00,2011-06-09 20:30:00,,mean,-0.1575413,1.646559
2011-06-09 20:30:00,2011-06-09 21:00:00,,mean,-0.158746,1.801135
2011-06-09 21:00:00,2011-06-09 21:30:00,,mean,-0.1309877,1.289016
2011-06-09 21:30:00,2011-06-09 22:00:00,,mean,-0.1007068,2.663761
2011-06-09 22:00:00,2011-06-09 22:30:00,,mean,-0.3152519,2.904885
2011-06-09 22:30:00,2011-06-09 23:00:00,,mean,-0.2501581,2.652883
2011-06-09 23:00:00,2011-06-09 23:30:00,,mean,-0.0753003,2.097793
2011-06-09 23:30:00,2011-06-10 00:00:00,,mean,-0.05442542,2.022177
2011-06-10 00:00:00,2011-06-10 00:30:00,,mean,-0.05878426,2.246109
2011-06-10 00:30:00,2011-06-10 01:00:00,,mean,-0.05849766,2.587358
2011-06-10 01:00:00,2011-06-10 01:30:00,,mean,-0.167236,2.724414
2011-06-10 01:30:00,2011-06-10 02:00:00,,mean,-0.2525733,2.907465
2011-06-10 02:00:00,2011-06-10 02:30:00,,mean,-0.3336104,2.948701
2011-06-10 02:30:00,2011-06-10 03:00:00,,mean,-0.2498773,2.446725
2011-06-10 03:00:00,2011-06-10 03:30:00,,mean,-0.2533776,1.150266
2011-06-10 03:30:00,2011-06-10 04:00:00,,mean,-0.140453,0.6058151
2011-06-10 04:00:00,2011-06-10 04:30:00,,mean,-0.05058333,1.406717
2011-06-10 04:30:00,2011-06-10 05:00:00,,mean,4.75837,0.6453868
2011-06-10 05:00:00,2011-06-10 05:30:00,,mean,31.46724,1.863456
2011-06-10 05:30:00,2011-06-10 06:00:00,,mean,135.6566,1.680645
2011-06-10 06:00:00,2011-06-10 06:30:00,,mean,276.0099,1.835272
2011-06-10 06:30:00,2011-06-10 07:00:00,,mean,423.9985,0.599333
2011-06-10 07:00:00,2011-06-10 07:30:00,,mean,577.0178,1.50218
2011-06-10 07:30:00,2011-06-10 08:00:00,,mean,722.0999,2.237973
2011-06-10 08:00:00,2011-06-10 08:30:00,,mean,854.8289,2.208004
2011-06-10 08:30:00,2011-06-10 09:00:00,,mean,844.7219,1.673388
2011-06-10 09:00:00,2011-06-10 09:30:00,,mean,512.0285,1.161339
2011-06-10 09:30:00,2011-06-10 10:00:00,,mean,367.4886,1.488158
2011-06-10 10:00:00,2011-06-10 10:30:00,,mean,319.4713,2.056311
2011-06-10 10:30:00,2011-06-10 11:00:00,,mean,579.8351,1.980083
2011-06-10 11:00:00,2011-06-10 11:30:00,,mean,606.725,0.6470352
2011-06-10 11:30:00,2011-06-10 12:00:00,,mean,451.6828,1.897418
2011-06-10 12:00:00,2011-06-10 12:30:00,,mean,774.8401,0.2269112
2011-06-10 12:30:00,2011-06-10 13:00:00,,mean,917.0565,2.460389
2011-06-10 13:00:00,2011-06-10 13:30:00,,mean,543.2951,1.161697
2011-06-10 13:30:00,2011-06-10 14:00:00,,mean,710.3296,1.669874
2011-06-10 14:00:00,2011-06-10 14:30:00,,mean,679.4208,0.7418736
2011-06-10 14:30:00,2011-06-10 15:00:00,,mean,627.9109,1.337828
2011-06-10 15:00:00,2011-06-10 15:30:00,,mean,600.3484,1.619894
2011-06-10 15:30:00,2011-06-10 16:00:00,,mean,889.8711,2.094373
2011-06-10 16:00:00,2011-06-10 16:30:00,,mean,450.5205,1.764768
2011-06-10 16:30:00,2011-06-10 17:00:00,,mean,577.1772,2.251081
2011-06-10 17:00:00,2011-06-10 17:30:00,,mean,353.808,2.194689
2011-06-10 17:30:00,2011-06-10 18:00:00,,mean,312.553,1.739675
2011-06-10 18:00:00,2011-06-10 18:30:00,,mean,207.5597,1.41933
2011-06-10 18:30:00,2011-06-10 19:00:00,,mean,93.36801,1.315851
2011-06-10 19:00:00,2011-06-10 19:30:00,,mean,19.49819,1.430091
2011-06-10 19:30:00,2011-06-10 20:00:00,,mean,1.142172,0.6227347
2011-06-10 20:00:00,2011-06-10 20:30:00,,mean,-0.07272106,0.9022249
2011-06-10 20:30:00,2011-06-10 21:00:00,,mean,-0.1011685,1.085367
2011-06-10 21:00:00,2011-06-10 21:30:00,,mean,-0.07157526,0.8221643
2011-06-10 21:30:00,2011-06-10 22:00:00,,mean,0.01376459,0.710036
2011-06-10 22:00:00,2011-06-10 22:30:00,,mean,-0.03704952,0.9898774
2011-06-10 22:30:00,2011-06-10 23:00:00,,mean,-0.0971543,1.417593
2011-06-10 23:00:00,2011-06-10 23:30:00,,mean,-0.1074205,1.10148
2011-06-10 23:30:00,2011-06-11 00:00:00,,mean,-0.155882,0.5631385
2011-06-11 00:00:00,2011-06-11 00:30:00,,mean,-0.1357519,0.7769718
2011-06-11 00:30:00,2011-06-11 01:00:00,,mean,-0.138677,0.5385028
2011-06-11 01:00:00,2011-06-11 01:30:00,,mean,-0.1483684,1.023669
2011-06-11 01:30:00,2011-06-11 02:00:00,,mean,-0.09474443,0.5629946
2011-06-11 02:00:00,2011-06-11 02:30:00,,mean,-0.07232053,0.6334877
2011-06-11 02:30:00,2011-06-11 03:00:00,,mean,-0.05431174,1.21686
2011-06-11 03:00:00,2011-06-11 03:30:00,,mean,-0.03263302,1.445316
2011-06-11 03:30:00,2011-06-11 04:00:00,,mean,0.01967176,1.625207
2011-06-11 04:00:00,2011-06-11 04:30:00,,mean,0.08138173,1.663035
2011-06-11 04:30:00,2011-06-11 05:00:00,,mean,5.238514,1.696693
2011-06-11 05:00:00,2011-06-11 05:30:00,,mean,51.53486,2.006376
2011-06-11 05:30:00,2011-06-11 06:00:00,,mean,107.2131,1.100199
2011-06-11 06:00:00,2011-06-11 06:30:00,,mean,222.0315,1.10865
2011-06-11 06:30:00,2011-06-11 07:00:00,,mean,385.9806,1.697204
2011-06-11 07:00:00,2011-06-11 07:30:00,,mean,539.7305,1.385745
2011-06-11 07:30:00,2011-06-11 08:00:00,,mean,626.1094,1.289532
2011-06-11 08:00:00,2011-06-11 08:30:00,,mean,808.5188,0.6239998
2011-06-11 08:30:00,2011-06-11 09:00:00,,mean,365.3713,1.740833
2011-06-11 09:00:00,2011-06-11 09:30:00,,mean,633.3334,1.910773
2011-06-11 09:30:00,2011-06-11 10:00:00,,mean,529.1834,1.664546
2011-06-11 10:00:00,2011-06-11 10:30:00,,mean,423.5087,1.186202
2011-06-11 10:30:00,2011-06-11 11:00:00,,mean,419.9603,1.423033
2011-06-11 11:00:00,2011-06-11 11:30:00,,mean,665.6623,0.5578083
2011-06-11 11:30:00,2011-06-11 12:00:00,,mean,706.3275,0.9499553
2011-06-11 12:00:00,2011-06-11 12:30:00,,mean,472.4058,2.104862
2011-06-11 12:30:00,2011-06-11 13:00:00,,mean,536.408,0.4271664
2011-06-11 13:00:00,2011-06-11 13:30:00,,mean,747.7646,1.121408
2011-06-11 13:30:00,2011-06-11 14:00:00,,mean,528.5783,2.422079
2011-06-11 14:00:00,2011-06-11 14:30:00,,mean,233.58,2.647496
2011-06-11 14:30:00,2011-06-11 15:00:00,,mean,464.9616,2.841322
2011-06-11 15:00:00,2011-06-11 15:30:00,,mean,426.0734,2.290546
2011-06-11 15:30:00,2011-06-11 16:00:00,,mean,306.0887,2.358656
2011-06-11 16:00:00,2011-06-11 16:30:00,,mean,574.9749,0.5625897
2011-06-11 16:30:00,2011-06-11 17:00:00,,mean,467.2196,1.721858
2011-06-11 17:00:00,2011-06-11 17:30:00,,mean,576.3716,2.400946
2011-06-11 17:30:00,2011-06-11 18:00:00,,mean,333.7069,2.238066
2011-06-11 18:00:00,2011-06-11 18:30:00,,mean,203.8712,1.86516
2011-06-11 18:30:00,2011-06-11 19:00:00,,mean,100.3852,0.4975474
2011-06-11 19:00:00,2011-06-11 19:30:00,,mean,22.86587,0.2491961
2011-06-11 19:30:00,2011-06-11 20:00:00,,mean,1.28357,0.1414925
2011-06-11 20:00:00,2011-06-11 20:30:00,,mean,-0.3441579,0.4340628
2011-06-11 20:30:00,2011-06-11 21:00:00,,mean,-0.2943771,0.381998
2011-06-11 21:00:00,2011-06-11 21:30:00,,mean,-0.288645,1.028132
2011-06-11 21:30:00,2011-06-11 22:00:00,,mean,-0.1866765,0.9605368
2011-06-11 22:00:00,2011-06-11 22:30:00,,mean,-0.102198,0.7513503
2011-06-11 22:30:00,2011-06-11 23:00:00,,mean,-0.06170884,0.6521191
2011-06-11 23:00:00,2011-06-11 23:30:00,,mean,-0.02712664,1.180773
2011-06-11 23:30:00,2011-06-12 00:00:00,,mean,-0.02896153,1.662133
2011-06-12 00:00:00,2011-06-12 00:30:00,,mean,-0.03274681,1.91678
2011-06-12 00:30:00,2011-06-12 01:00:00,,mean,-0.02081802,1.707193
2011-06-12 01:00:00,2011-06-12 01:30:00,,mean,-0.008774442,1.415117
2011-06-12 01:30:00,2011-06-12 02:00:00,,mean,-0.02357073,1.225086
2011-06-12 02:00:00,2011-06-12 02:30:00,,mean,0.03314833,1.822268
2011-06-12 02:30:00,2011-06-12 03:00:00,,mean,0.009290674,1.313742
2011-06-12 03:00:00,2011-06-12 03:30:00,,mean,0.01296095,0.6733816
2011-06-12 03:30:00,2011-06-12 04:00:00,,mean,0.03251696,1.653494
2011-06-12 04:00:00,2011-06-12 04:30:00,,mean,0.08539318,1.695171
2011-06-12 04:30:00,2011-06-12 05:00:00,,mean,5.947763,1.155448
2011-06-12 05:00:00,2011-06-12 05:30:00,,mean,40.76257,1.550221
2011-06-12 05:30:00,2011-06-12 06:00:00,,mean,141.4751,1.400996
2011-06-12 06:00:00,2011-06-12 06:30:00,,mean,270.1906,1.227677
2011-06-12 06:30:00,2011-06-12 07:00:00,,mean,411.0359,1.272919
2011-06-12 07:00:00,2011-06-12 07:30:00,,mean,564.6287,1.133758
2011-06-12 07:30:00,2011-06-12 08:00:00,,mean,707.1036,1.358276
2011-06-12 08:00:00,2011-06-12 08:30:00,,mean,839.9258,1.913915
2011-06-12 08:30:00,2011-06-12 09:00:00,,mean,974.5596,1.927752
2011-06-12 09:00:00,2011-06-12 09:30:00,,mean,1079.749,2.234915
2011-06-12 09:30:00,2011-06-12 10:00:00,,mean,1156.289,2.461346
2011-06-12 10:00:00,2011-06-12 10:30:00,,mean,1270.945,2.268613
2011-06-12 10:30:00,2011-06-12 11:00:00,,mean,1351.812,1.547668
2011-06-12 11:00:00,2011-06-12 11:30:00,,mean,1398.225,1.307606
2011-06-12 11:30:00,2011-06-12 12:00:00,,mean,1415.262,2.349439
2011-06-12 12:00:00,2011-06-12 12:30:00,,mean,1424.509,1.945382
2011-06-12 12:30:00,2011-06-12 13:00:00,,mean,1441.201,0.7170467
2011-06-12 13:00:00,2011-06-12 13:30:00,,mean,1415.588,1.319142
2011-06-12 13:30:00,2011-06-12 14:00:00,,mean,1376.207,2.534362
2011-06-12 14:00:00,2011-06-12 14:30:00,,mean,1288.036,2.604767
2011-06-12 14:30:00,2011-06-12 15:00:00,,mean,1205.069,1.544007
2011-06-12 15:00:00,2011-06-12 15:30:00,,mean,1106.409,0.3659241
2011-06-12 15:30:00,2011-06-12 16:00:00,,mean,991.1816,1.449148
2011-06-12 16:00:00,2011-06-12 16:30:00,,mean,856.7823,2.112192
2011-06-12 16:30:00,2011-06-12 17:00:00,,mean,701.7991,2.282687
2011-06-12 17:00:00,2011-06-12 17:30:00,,mean,560.8471,2.008433
2011-06-12 17:30:00,2011-06-12 18:00:00,,mean,404.4513,1.969492
2011-06-12 18:00:00,2011-06-12 18:30:00,,mean,233.2401,1.156346
2011-06-12 18:30:00,2011-06-12 19:00:00,,mean,108.4729,0.8968611
2011-06-12 19:00:00,2011-06-12 19:30:00,,mean,28.36727,0.7575499
2011-06-12 19:30:00,2011-06-12 20:00:00,,mean,1.227736,0.3494416
2011-06-12 20:00:00,2011-06-12 20:30:00,,mean,-0.5736861,0.5523362
2011-06-12 20:30:00,2011-06-12 21:00:00,,mean,-0.5202412,0.922374
2011-06-12 21:00:00,2011-06-12 21:30:00,,mean,-0.4391461,0.7602415
2011-06-12 21:30:00,2011-06-12 22:00:00,,mean,-0.3883907,1.08402
2011-06-12 22:00:00,2011-06-12 22:30:00,,mean,-0.3698652,1.086616
2011-06-12 22:30:00,2011-06-12 23:00:00,,mean,-0.4012367,1.296898
2011-06-12 23:00:00,2011-06-12 23:30:00,,mean,-0.3497891,0.1058361
2011-06-12 23:30:00,2011-06-13 00:00:00,,mean,-0.120668,0.8674387
2011-06-13 00:00:00,2011-06-13 00:30:00,,mean,-0.0923942,1.11381
2011-06-13 00:30:00,2011-06-13 01:00:00,,mean,-0.125485,0.9766327
2011-06-13 01:00:00,2011-06-13 01:30:00,,mean,-0.08086603,0.924895
2011-06-13 01:30:00,2011-06-13 02:00:00,,mean,-0.05276353,1.658181
2011-06-13 02:00:00,2011-06-13 02:30:00,,mean,-0.05006793,1.780099
2011-06-13 02:30:00,2011-06-13 03:00:00,,mean,-0.06670021,1.386401
2011-06-13 03:00:00,2011-06-13 03:30:00,,mean,-0.2513719,1.362059
2011-06-13 03:30:00,2011-06-13 04:00:00,,mean,-0.3010375,0.9371471
2011-06-13 04:00:00,2011-06-13 04:30:00,,mean,-0.2227527,0.2062632
2011-06-13 04:30:00,2011-06-13 05:00:00,,mean,5.778913,0.20655
2011-06-13 05:00:00,2011-06-13 05:30:00,,mean,43.98228,0.5043055
2011-06-13 05:30:00,2011-06-13 06:00:00,,mean,145.1523,1.211762
2011-06-13 06:00:00,2011-06-13 06:30:00,,mean,276.7541,0.6516442
2011-06-13 06:30:00,2011-06-13 07:00:00,,mean,422.7767,0.8615112
2011-06-13 07:00:00,2011-06-13 07:30:00,,mean,579.8913,1.343813
2011-06-13 07:30:00,2011-06-13 08:00:00,,mean,732.552,1.864512
2011-06-13 08:00:00,2011-06-13 08:30:00,,mean,870.1572,2.009721
2011-06-13 08:30:00,2011-06-13 09:00:00,,mean,991.0651,2.056032
2011-06-13 09:00:00,2011-06-13 09:30:00,,mean,1109.962,2.180925
2011-06-13 09:30:00,2011-06-13 10:00:00,,mean,1219.954,2.407787
2011-06-13 10:00:00,2011-06-13 10:30:00,,mean,1311.109,2.315885
2011-06-13 10:30:00,2011-06-13 11:00:00,,mean,1386.693,2.303991
2011-06-13 11:00:00,2011-06-13 11:30:00,,mean,1444.41,1.67089
2011-06-13 11:30:00,2011-06-13 12:00:00,,mean,1499.798,2.640335
2011-06-13 12:00:00,2011-06-13 12:30:00,,mean,1526.296,2.411096
2011-06-13 12:30:00,2011-06-13 13:00:00,,mean,1518.497,1.6163
2011-06-13 13:00:00,2011-06-13 13:30:00,,mean,1512.141,1.46808
2011-06-13 13:30:00,2011-06-13 14:00:00,,mean,1445.608,1.10644
2011-06-13 14:00:00,2011-06-13 14:30:00,,mean,1350.04,2.207291
2011-06-13 14:30:00,2011-06-13 15:00:00,,mean,1253.865,2.079581
2011-06-13 15:00:00,2011-06-13 15:30:00,,mean,1143.174,2.576021
2011-06-13 15:30:00,2011-06-13 16:00:00,,mean,1014.291,2.095523
2011-06-13 16:00:00,2011-06-13 16:30:00,,mean,874.8303,3.057326
2011-06-13 16:30:00,2011-06-13 17:00:00,,mean,725.9894,2.845855
2011-06-13 17:00:00,2011-06-13 17:30:00,,mean,576.5439,3.178673
2011-06-13 17:30:00,2011-06-13 18:00:00,,mean,416.4453,3.196081
2011-06-13 18:00:00,2011-06-13 18:30:00,,mean,266.0054,2.637136
2011-06-13 18:30:00,2011-06-13 19:00:00,,mean,127.6983,2.558217
2011-06-13 19:00:00,2011-06-13 19:30:00,,mean,30.72421,2.172404
2011-06-13 19:30:00,2011-06-13 20:00:00,,mean,1.846118,1.516353
2011-06-13 20:00:00,2011-06-13 20:30:00,,mean,-0.6665551,0.5131551
2011-06-13 20:30:00,2011-06-13 21:00:00,,mean,-0.6784313,1.094939
2011-06-13 21:00:00,2011-06-13 21:30:00,,mean,-0.4993792,1.490824
2011-06-13 21:30:00,2011-06-13 22:00:00,,mean,-0.4311841,1.88472
2011-06-13 22:00:00,2011-06-13 22:30:00,,mean,-0.6726402,2.377838
2011-06-13 22:30:00,2011-06-13 23:00:00,,mean,-0.6628916,1.971635
2011-06-13 23:00:00,2011-06-13 23:30:00,,mean,-0.6580753,2.236552
2011-06-13 23:30:00,2011-06-14 00:00:00,,mean,-0.6600212,2.089741
2011-06-14 00:00:00,2011-06-14 00:30:00,,mean,-0.6673629,2.409505
2011-06-14 00:30:00,2011-06-14 01:00:00,,mean,-0.6406949,2.255147
2011-06-14 01:00:00,2011-06-14 01:30:00,,mean,-0.6866872,3.161057
2011-06-14 01:30:00,2011-06-14 02:00:00,,mean,-0.6976975,3.020989
2011-06-14 02:00:00,2011-06-14 02:30:00,,mean,-0.6555992,2.804524
2011-06-14 02:30:00,2011-06-14 03:00:00,,mean,-0.6618522,2.661039
2011-06-14 03:00:00,2011-06-14 03:30:00,,mean,-0.6297322,2.528031
2011-06-14 03:30:00,2011-06-14 04:00:00,,mean,-0.6090302,2.730947
2011-06-14 04:00:00,2011-06-14 04:30:00,,mean,-0.40554,2.537887
2011-06-14 04:30:00,2011-06-14 05:00:00,,mean,6.439372,2.923636
2011-06-14 05:00:00,2011-06-14 05:30:00,,mean,46.35075,2.869966
2011-06-14 05:30:00,2011-06-14 06:00:00,,mean,151.384,3.167623
2011-06-14 06:00:00,2011-06-14 06:30:00,,mean,285.7344,3.178773
2011-06-14 06:30:00,2011-06-14 07:00:00,,mean,437.6808,3.437467
2011-06-14 07:00:00,2011-06-14 07:30:00,,mean,595.0956,3.436023
2011-06-14 07:30:00,2011-06-14 08:00:00,,mean,750.8837,3.351829
2011-06-14 08:00:00,2011-06-14 08:30:00,,mean,903.2357,2.724629
2011-06-14 08:30:00,2011-06-14 09:00:00,,mean,1044.294,2.923739
2011-06-14 09:00:00,2011-06-14 09:30:00,,mean,1177.997,3.417831
2011-06-14 09:30:00,2011-06-14 10:00:00,,mean,1292.675,3.398757
2011-06-14 10:00:00,2011-06-14 10:30:00,,mean,1394.984,3.167093
2011-06-14 10:30:00,2011-06-14 11:00:00,,mean,1471.258,3.295891
2011-06-14 11:00:00,2011-06-14 11:30:00,,mean,1563.891,4.342256
2011-06-14 11:30:00,2011-06-14 12:00:00,,mean,1599.087,4.252915
2011-06-14 12:00:00,2011-06-14 12:30:00,,mean,1552.61,4.680288
2011-06-14 12:30:00,2011-06-14 13:00:00,,mean,1606.019,4.496763
2011-06-14 13:00:00,2011-06-14 13:30:00,,mean,1559.263,4.487548
2011-06-14 13:30:00,2011-06-14 14:00:00,,mean,1511.058,4.024354
2011-06-14 14:00:00,2011-06-14 14:30:00,,mean,1436.902,3.429564
2011-06-14 14:30:00,2011-06-14 15:00:00,,mean,1334.274,1.728017
2011-06-14 15:00:00,2011-06-14 15:30:00,,mean,1231.032,2.783577
2011-06-14 15:30:00,2011-06-14 16:00:00,,mean,1095,3.223303
2011-06-14 16:00:00,2011-06-14 16:30:00,,mean,946.1097,3.228169
2011-06-14 16:30:00,2011-06-14 17:00:00,,mean,782.1874,3.301028
2011-06-14 17:00:00,2011-06-14 17:30:00,,mean,613.7656,3.009711
2011-06-14 17:30:00,2011-06-14 18:00:00,,mean,446.6155,2.567604
2011-06-14 18:00:00,2011-06-14 18:30:00,,mean,283.4264,1.675931
